ORDERNUMBER,ORDERLINENUMBER,order_id,order_line,warehouse,delivery_date,shipping_cost
10113,4,10113,4,WH_ONLY,2003-03-27,51.6713264287481
10126,10,10126,10,WH_ONLY,2003-05-30,49.50321258298651
10140,10,10140,10,WH_ONLY,2003-07-24,50.77676024175521
10150,7,10150,7,WH_ONLY,2003-09-19,50.2023979497892
10164,8,10164,8,WH_ONLY,2003-10-21,51.925135017013446
10174,3,10174,3,WH_ONLY,2003-11-06,51.12066993528851
10183,7,10183,7,WH_ONLY,2003-11-15,56.28621079652311
10194,10,10194,10,WH_ONLY,2003-11-25,49.512875986683405
10206,5,10206,5,WH_ONLY,2003-12-05,50.813911682554114
10215,2,10215,2,WH_ONLY,2004-01-30,49.37130993694476
10228,1,10228,1,WH_ONLY,2004-03-10,50.564275183114376
10245,8,10245,8,WH_ONLY,2004-05-04,49.83698857553252
10258,5,10258,5,WH_ONLY,2004-06-15,51.06302655429679
10270,8,10270,8,WH_ONLY,2004-07-19,49.602398932523045
10280,1,10280,1,WH_ONLY,2004-08-18,50.6590855161297
10291,10,10291,10,WH_ONLY,2004-09-09,51.655934491996895
10304,5,10304,5,WH_ONLY,2004-10-12,50.242639479439305
10312,2,10312,2,WH_ONLY,2004-10-21,51.007001376229624
10322,10,10322,10,WH_ONLY,2004-11-04,50.23715267278766
10333,7,10333,7,WH_ONLY,2004-11-18,49.040957689468804
10347,5,10347,5,WH_ONLY,2004-11-29,52.17264702877033
10357,1,10357,1,WH_ONLY,2004-12-10,49.39394186345734
10370,1,10370,1,WH_ONLY,2005-01-20,50.59565248710658
10381,2,10381,2,WH_ONLY,2005-02-17,51.2808117208322
10391,10,10391,10,WH_ONLY,2005-03-09,51.64106886939959
10411,8,10411,8,WH_ONLY,2005-05-02,51.866535302773165
10424,5,10424,5,WH_ONLY,2005-05-31,50.307789641957065
10109,4,10109,4,WH_ONLY,2003-03-12,49.22003951629405
10122,2,10122,2,WH_ONLY,2003-05-08,51.1470413781526
10136,2,10136,2,WH_ONLY,2003-07-04,51.16666706457226
10148,13,10148,13,WH_ONLY,2003-09-11,51.83128669657478
10161,12,10161,12,WH_ONLY,2003-10-17,51.6707562800601
10171,2,10171,2,WH_ONLY,2003-11-06,52.22216089002796
10181,6,10181,6,WH_ONLY,2003-11-12,50.45057145888513
10192,11,10192,11,WH_ONLY,2003-11-20,50.281314649335386
10204,17,10204,17,WH_ONLY,2003-12-02,51.31374374009556
10212,10,10212,10,WH_ONLY,2004-01-16,50.60913389351833
10225,1,10225,1,WH_ONLY,2004-02-23,49.51892104572158
10240,3,10240,3,WH_ONLY,2004-04-13,51.55952792719015
10253,5,10253,5,WH_ONLY,2004-06-02,51.641186775793656
10266,6,10266,6,WH_ONLY,2004-07-06,50.82488150966612
10278,6,10278,6,WH_ONLY,2004-08-06,49.77629094337495
10287,4,10287,4,WH_ONLY,2004-08-30,50.52700838633123
10301,8,10301,8,WH_ONLY,2003-10-06,52.17354016167536
10310,2,10310,2,WH_ONLY,2004-10-18,51.870568444799716
10321,10,10321,10,WH_ONLY,2004-11-04,49.725034705331026
10331,6,10331,6,WH_ONLY,2004-11-17,49.89552570232267
10342,2,10342,2,WH_ONLY,2004-11-24,51.690108938535964
10356,8,10356,8,WH_ONLY,2004-12-09,50.96034509064408
10365,1,10365,1,WH_ONLY,2005-01-07,50.567192172221795
10377,2,10377,2,WH_ONLY,2005-02-09,52.66600348647391
10390,14,10390,14,WH_ONLY,2005-03-04,49.16263970612175
10406,3,10406,3,WH_ONLY,2005-04-15,51.63070743386506
10419,5,10419,5,WH_ONLY,2005-05-19,49.54450025934909
10102,2,10102,2,WH_ONLY,2003-01-10,50.958023659433195
10111,6,10111,6,WH_ONLY,2003-03-26,51.38197568690186
10125,1,10125,1,WH_ONLY,2003-05-21,50.63385398286054
10139,7,10139,7,WH_ONLY,2003-07-18,52.75076361483896
10149,4,10149,4,WH_ONLY,2003-09-12,50.97747967620428
10162,2,10162,2,WH_ONLY,2003-10-20,50.3755755217612
10173,6,10173,6,WH_ONLY,2003-11-05,50.14655649789479
10182,3,10182,3,WH_ONLY,2003-11-12,50.2977110125897
10193,7,10193,7,WH_ONLY,2003-11-21,50.525608680228515
10205,2,10205,2,WH_ONLY,2003-12-03,49.58358885549802
10215,10,10215,10,WH_ONLY,2004-01-30,50.82409793566046
10227,3,10227,3,WH_ONLY,2004-03-04,50.352258641357984
10244,7,10244,7,WH_ONLY,2004-04-30,51.268146481108175
10256,2,10256,2,WH_ONLY,2004-06-09,51.72806833786995
10280,9,10280,9,WH_ONLY,2004-08-17,51.80733088588961
10289,2,10289,2,WH_ONLY,2004-09-03,49.283329385438556
10304,13,10304,13,WH_ONLY,2004-10-11,50.06016073528486
10312,10,10312,10,WH_ONLY,2004-10-21,51.083729556385265
10322,14,10322,14,WH_ONLY,2004-11-04,50.49397812126114
10332,15,10332,15,WH_ONLY,2004-11-17,49.28147855212015
10346,3,10346,3,WH_ONLY,2004-11-29,51.56462836673718
10356,9,10356,9,WH_ONLY,2004-12-09,51.66732903536172
10369,8,10369,8,WH_ONLY,2005-01-20,50.620992395183265
10380,13,10380,13,WH_ONLY,2005-02-16,50.02910081537927
10391,2,10391,2,WH_ONLY,2005-03-09,52.0951494969884
10422,2,10422,2,WH_ONLY,2005-05-30,51.22258726895455
10102,1,10102,1,WH_ONLY,2003-01-10,51.65026989735878
10111,5,10111,5,WH_ONLY,2003-03-25,51.37501085621709
10126,17,10126,17,WH_ONLY,2003-05-29,51.99571000671581
10139,6,10139,6,WH_ONLY,2003-07-18,51.01440737403929
10149,3,10149,3,WH_ONLY,2003-09-12,49.45256838357943
10162,1,10162,1,WH_ONLY,2003-10-20,51.721752365082
10173,5,10173,5,WH_ONLY,2003-11-06,51.46806669417518
10182,2,10182,2,WH_ONLY,2003-11-12,51.97829226270875
10193,6,10193,6,WH_ONLY,2003-11-21,50.03113178590618
10205,1,10205,1,WH_ONLY,2003-12-03,49.98625277612584
10215,9,10215,9,WH_ONLY,2004-01-30,51.871054332187455
10227,2,10227,2,WH_ONLY,2004-03-03,51.97989830271559
10244,6,10244,6,WH_ONLY,2004-04-30,52.365482657125625
10256,1,10256,1,WH_ONLY,2004-06-10,51.23231295016405
10280,8,10280,8,WH_ONLY,2004-08-18,50.73983820074141
10289,1,10289,1,WH_ONLY,2004-09-03,51.1351885834472
10304,12,10304,12,WH_ONLY,2004-10-12,52.2458575364528
10312,9,10312,9,WH_ONLY,2004-10-21,51.546269926490076
10322,5,10322,5,WH_ONLY,2004-11-04,50.913403303828495
10332,16,10332,16,WH_ONLY,2004-11-17,49.853005686296946
10347,7,10347,7,WH_ONLY,2004-11-29,50.60282239416537
10356,6,10356,6,WH_ONLY,2004-12-09,51.92757636887729
10369,7,10369,7,WH_ONLY,2005-01-20,50.46264038221173
10381,9,10381,9,WH_ONLY,2005-02-17,50.25617606863656
10391,3,10391,3,WH_ONLY,2005-03-09,50.201209780910354
10422,1,10422,1,WH_ONLY,2005-05-30,49.94000000370314
10110,16,10110,16,WH_ONLY,2003-03-20,49.75011808877487
10123,2,10123,2,WH_ONLY,2003-05-20,50.24029481222938
10137,2,10137,2,WH_ONLY,2003-07-11,52.362775954885535
10148,9,10148,9,WH_ONLY,2003-09-11,51.12305227932634
10161,8,10161,8,WH_ONLY,2003-10-17,50.41802555831071
10172,6,10172,6,WH_ONLY,2003-11-05,50.089393305421915
10181,2,10181,2,WH_ONLY,2003-11-13,51.41369019087484
10192,7,10192,7,WH_ONLY,2003-11-20,50.70703615716379
10204,13,10204,13,WH_ONLY,2003-12-03,52.20568147515834
10212,6,10212,6,WH_ONLY,2004-01-16,51.61441120288035
10226,4,10226,4,WH_ONLY,2004-02-26,51.464010775299904
10241,11,10241,11,WH_ONLY,2004-04-13,50.061001220234054
10253,1,10253,1,WH_ONLY,2004-06-01,51.07985577757954
10266,2,10266,2,WH_ONLY,2004-07-06,50.58125051481116
10278,2,10278,2,WH_ONLY,2004-08-06,52.181225108468425
10288,14,10288,14,WH_ONLY,2004-09-02,50.974873958977376
10301,4,10301,4,WH_ONLY,2003-10-07,50.42919034016896
10311,9,10311,9,WH_ONLY,2004-10-18,50.21143016618288
10321,6,10321,6,WH_ONLY,2004-11-04,49.743239485483805
10331,14,10331,14,WH_ONLY,2004-11-18,51.07769983202152
10343,4,10343,4,WH_ONLY,2004-11-25,50.116608091936776
10367,1,10367,1,WH_ONLY,2005-01-12,51.08241162274986
10378,5,10378,5,WH_ONLY,2005-02-10,50.36267998353145
10407,11,10407,11,WH_ONLY,2005-04-22,51.27998402182883
10419,1,10419,1,WH_ONLY,2005-05-18,52.07478951454641
10106,12,10106,12,WH_ONLY,2003-02-18,51.653086142531095
10119,3,10119,3,WH_ONLY,2003-04-28,51.61055122863365
10131,4,10131,4,WH_ONLY,2003-06-16,50.25997923120943
10143,7,10143,7,WH_ONLY,2003-08-12,49.475652933892775
10155,5,10155,5,WH_ONLY,2003-10-06,51.10236446705139
10167,1,10167,1,WH_ONLY,2003-10-23,50.0570644730233
10178,4,10178,4,WH_ONLY,2003-11-10,50.837584286313536
10186,1,10186,1,WH_ONLY,2003-11-14,49.508973509674895
10198,4,10198,4,WH_ONLY,2003-11-27,50.27201684604869
10210,17,10210,17,WH_ONLY,2004-01-14,49.167655541538586
10222,4,10222,4,WH_ONLY,2004-02-19,51.64189318072899
10250,14,10250,14,WH_ONLY,2004-05-11,49.676344892787085
10262,9,10262,9,WH_ONLY,2004-06-25,50.82710068293334
10274,1,10274,1,WH_ONLY,2004-07-21,49.50123561280999
10284,11,10284,11,WH_ONLY,2004-08-23,51.18551564464986
10296,7,10296,7,WH_ONLY,2004-09-15,50.2013628467198
10307,1,10307,1,WH_ONLY,2004-10-14,52.38002622253814
10316,9,10316,9,WH_ONLY,2004-11-01,51.80964606447375
10327,6,10327,6,WH_ONLY,2004-11-11,50.2760559587697
10338,1,10338,1,WH_ONLY,2004-11-22,52.2508969242721
10351,1,10351,1,WH_ONLY,2004-12-03,52.1682032394464
10373,4,10373,4,WH_ONLY,2005-01-31,51.86007749842315
10386,7,10386,7,WH_ONLY,2005-03-01,52.174714210479635
10398,11,10398,11,WH_ONLY,2005-03-30,50.53131842691581
10400,1,10400,1,WH_ONLY,2005-04-01,50.745167189876
10416,14,10416,14,WH_ONLY,2005-05-10,49.96925135909813
10100,3,10100,3,WH_ONLY,2003-01-06,49.57299321046153
10110,7,10110,7,WH_ONLY,2003-03-18,52.075460365478705
10124,6,10124,6,WH_ONLY,2003-05-21,50.23083315591829
10149,11,10149,11,WH_ONLY,2003-09-12,52.03357198533624
10162,9,10162,9,WH_ONLY,2003-10-20,51.68481444278889
10173,13,10173,13,WH_ONLY,2003-11-05,51.70553502944688
10182,10,10182,10,WH_ONLY,2003-11-13,52.38088103180397
10193,14,10193,14,WH_ONLY,2003-11-21,49.805708735343984
10204,4,10204,4,WH_ONLY,2003-12-02,49.1022499227111
10214,7,10214,7,WH_ONLY,2004-01-28,50.24023723675303
10227,10,10227,10,WH_ONLY,2004-03-03,49.40061054570392
10241,2,10241,2,WH_ONLY,2004-04-13,49.09407126661195
10280,16,10280,16,WH_ONLY,2004-08-18,50.094650857644744
10288,5,10288,5,WH_ONLY,2004-09-03,51.75523922976461
10302,1,10302,1,WH_ONLY,2003-10-06,50.735204211224556
10312,17,10312,17,WH_ONLY,2004-10-21,50.09576271907301
10331,7,10331,7,WH_ONLY,2004-11-17,51.655212993264115
10344,1,10344,1,WH_ONLY,2004-11-25,49.96316485083234
10367,3,10367,3,WH_ONLY,2005-01-12,49.50905437609197
10379,2,10379,2,WH_ONLY,2005-02-10,51.32056640450665
10407,2,10407,2,WH_ONLY,2005-04-22,50.913521184686104
10420,5,10420,5,WH_ONLY,2005-05-30,51.240827910899625
10108,2,10108,2,WH_ONLY,2003-03-03,49.154169030367314
10122,6,10122,6,WH_ONLY,2003-05-08,51.607274014081774
10135,3,10135,3,WH_ONLY,2003-07-02,50.89130836842986
10147,3,10147,3,WH_ONLY,2003-09-05,50.67174975489523
10160,4,10160,4,WH_ONLY,2003-10-13,50.872632942047346
10170,2,10170,2,WH_ONLY,2003-11-04,51.82900467435058
10181,10,10181,10,WH_ONLY,2003-11-13,50.8127734724323
10192,15,10192,15,WH_ONLY,2003-11-20,50.90796341662542
10203,4,10203,4,WH_ONLY,2003-12-02,52.24041287307564
10212,14,10212,14,WH_ONLY,2004-01-16,51.72560622240203
10225,5,10225,5,WH_ONLY,2004-02-23,50.28349215910647
10239,4,10239,4,WH_ONLY,2004-04-12,51.697785710677266
10253,9,10253,9,WH_ONLY,2004-06-01,50.57533063841832
10266,10,10266,10,WH_ONLY,2004-07-06,49.66865225718737
10278,10,10278,10,WH_ONLY,2004-08-06,51.45837621036992
10287,8,10287,8,WH_ONLY,2004-08-31,52.489015327780976
10300,1,10300,1,WH_ONLY,2003-10-06,51.74984955527546
10310,6,10310,6,WH_ONLY,2004-10-16,55.130830960841074
10321,14,10321,14,WH_ONLY,2004-11-06,56.17607005795329
10329,9,10329,9,WH_ONLY,2004-11-15,50.17933976999565
10342,1,10342,1,WH_ONLY,2004-11-24,52.01824863835362
10363,7,10363,7,WH_ONLY,2005-01-06,51.99045606027513
10377,4,10377,4,WH_ONLY,2005-02-09,51.116734445877036
10389,3,10389,3,WH_ONLY,2005-03-03,51.67109213488854
10405,4,10405,4,WH_ONLY,2005-04-15,51.529808533663655
10419,9,10419,9,WH_ONLY,2005-05-18,50.94790845216118
10109,3,10109,3,WH_ONLY,2003-03-12,49.42292120614843
10122,1,10122,1,WH_ONLY,2003-05-08,50.89519881896841
10136,1,10136,1,WH_ONLY,2003-07-04,50.97709662246077
10148,12,10148,12,WH_ONLY,2003-09-11,51.113625305575724
10161,11,10161,11,WH_ONLY,2003-10-17,50.61710101860325
10171,1,10171,1,WH_ONLY,2003-11-05,52.49811143915949
10181,5,10181,5,WH_ONLY,2003-11-12,49.8057748820394
10192,10,10192,10,WH_ONLY,2003-11-20,50.81173519275284
10204,16,10204,16,WH_ONLY,2003-12-02,51.06286557794688
10212,9,10212,9,WH_ONLY,2004-01-16,51.32082243645585
10226,7,10226,7,WH_ONLY,2004-02-27,51.25178279615132
10240,2,10240,2,WH_ONLY,2004-04-13,49.90801729538497
10253,4,10253,4,WH_ONLY,2004-06-02,49.572272072776606
10266,5,10266,5,WH_ONLY,2004-07-06,51.08173077982907
10278,5,10278,5,WH_ONLY,2004-08-06,50.74312848687187
10287,3,10287,3,WH_ONLY,2004-08-31,49.680584905696094
10301,7,10301,7,WH_ONLY,2003-10-07,51.168619410406656
10310,1,10310,1,WH_ONLY,2004-10-16,55.505456026119695
10321,9,10321,9,WH_ONLY,2004-11-06,56.00097176259864
10331,8,10331,8,WH_ONLY,2004-11-17,52.185755905915855
10342,3,10342,3,WH_ONLY,2004-11-24,49.891670211497036
10356,2,10356,2,WH_ONLY,2004-12-09,49.53552474202877
10366,3,10366,3,WH_ONLY,2005-01-10,51.89767638525355
10377,6,10377,6,WH_ONLY,2005-02-09,51.10545158642979
10390,15,10390,15,WH_ONLY,2005-03-04,51.077784983181466
10406,2,10406,2,WH_ONLY,2005-04-15,51.81782995977568
10419,4,10419,4,WH_ONLY,2005-05-18,51.75922249029059
10104,8,10104,8,WH_ONLY,2003-01-31,52.38650662782621
10115,4,10115,4,WH_ONLY,2003-04-04,50.828746574777455
10127,10,10127,10,WH_ONLY,2003-06-04,50.470255726674935
10141,4,10141,4,WH_ONLY,2003-08-01,50.31445023762439
10151,2,10151,2,WH_ONLY,2003-09-22,49.636471374909675
10165,11,10165,11,WH_ONLY,2003-10-22,51.13581009346604
10176,10,10176,10,WH_ONLY,2003-11-06,50.18672075030362
10184,5,10184,5,WH_ONLY,2003-11-14,51.91433785006823
10195,5,10195,5,WH_ONLY,2003-11-25,51.558140212423744
10207,6,10207,6,WH_ONLY,2003-12-09,51.15572611923449
10219,1,10219,1,WH_ONLY,2004-02-12,50.14171460139505
10230,8,10230,8,WH_ONLY,2004-03-17,49.151877143866784
10246,4,10246,4,WH_ONLY,2004-05-05,49.12247279327141
10259,3,10259,3,WH_ONLY,2004-06-15,50.35160280030429
10271,4,10271,4,WH_ONLY,2004-07-20,49.28500009021923
10282,13,10282,13,WH_ONLY,2004-08-20,50.859485525438075
10292,7,10292,7,WH_ONLY,2004-09-09,51.74248676951211
10305,4,10305,4,WH_ONLY,2004-10-13,51.6750402341944
10314,13,10314,13,WH_ONLY,2004-10-22,51.66900719690878
10324,8,10324,8,WH_ONLY,2004-11-05,49.6150983116604
10336,6,10336,6,WH_ONLY,2004-11-22,51.88016180359797
10349,8,10349,8,WH_ONLY,2004-12-01,51.85190574755575
10358,10,10358,10,WH_ONLY,2004-12-10,50.420659327138736
10371,7,10371,7,WH_ONLY,2005-01-25,51.20461972815476
10382,5,10382,5,WH_ONLY,2005-02-17,50.05959750024477
10412,4,10412,4,WH_ONLY,2005-05-05,52.18002094314333
10425,3,10425,3,WH_ONLY,2005-05-31,52.62683690956543
10100,2,10100,2,WH_ONLY,2003-01-07,49.72443965276038
10110,6,10110,6,WH_ONLY,2003-03-20,51.77258831755273
10124,5,10124,5,WH_ONLY,2003-05-21,50.89676537518481
10149,10,10149,10,WH_ONLY,2003-09-12,52.34396224125588
10162,8,10162,8,WH_ONLY,2003-10-20,51.13923510169593
10173,12,10173,12,WH_ONLY,2003-11-05,51.86317983534805
10182,9,10182,9,WH_ONLY,2003-11-14,49.55229935039534
10193,13,10193,13,WH_ONLY,2003-11-21,50.1133369064626
10204,3,10204,3,WH_ONLY,2003-12-02,49.77747812560113
10214,6,10214,6,WH_ONLY,2004-01-28,51.959259606691816
10227,9,10227,9,WH_ONLY,2004-03-04,51.57958237021964
10241,1,10241,1,WH_ONLY,2004-04-13,51.764355487596475
10280,15,10280,15,WH_ONLY,2004-08-17,52.08762252332832
10288,4,10288,4,WH_ONLY,2004-09-02,49.3413144824413
10303,2,10303,2,WH_ONLY,2004-10-06,50.155575580155165
10312,16,10312,16,WH_ONLY,2004-10-21,49.61695445696472
10332,9,10332,9,WH_ONLY,2004-11-17,49.7489790879022
10344,2,10344,2,WH_ONLY,2004-11-25,50.055902117437455
10367,4,10367,4,WH_ONLY,2005-01-12,50.42845508323338
10379,1,10379,1,WH_ONLY,2005-02-10,50.07799322926984
10407,1,10407,1,WH_ONLY,2005-04-22,49.62874382841216
10420,4,10420,4,WH_ONLY,2005-05-30,49.46884834113195
10104,12,10104,12,WH_ONLY,2003-01-31,49.596401420988144
10114,3,10114,3,WH_ONLY,2003-04-03,51.921129858341715
10127,14,10127,14,WH_ONLY,2003-06-05,51.24342516980195
10141,8,10141,8,WH_ONLY,2003-08-01,52.69013548742197
10151,6,10151,6,WH_ONLY,2003-09-23,50.45564373885635
10165,15,10165,15,WH_ONLY,2003-10-22,50.4464033936431
10175,4,10175,4,WH_ONLY,2003-11-06,51.47506490759584
10184,9,10184,9,WH_ONLY,2003-11-14,50.44467339194512
10195,9,10195,9,WH_ONLY,2003-11-25,50.45137324715088
10207,10,10207,10,WH_ONLY,2003-12-09,50.07942890739196
10229,4,10229,4,WH_ONLY,2004-03-11,49.657447110409315
10246,8,10246,8,WH_ONLY,2004-05-05,49.98194007114811
10259,7,10259,7,WH_ONLY,2004-06-15,50.22480189699755
10271,8,10271,8,WH_ONLY,2004-07-20,51.75284978664969
10281,4,10281,4,WH_ONLY,2004-08-19,49.83632158865989
10292,11,10292,11,WH_ONLY,2004-09-08,50.438543626157525
10305,8,10305,8,WH_ONLY,2004-10-13,51.425420895002894
10313,2,10313,2,WH_ONLY,2004-10-23,54.96915743654454
10324,10,10324,10,WH_ONLY,2004-11-05,50.79156289550063
10334,6,10334,6,WH_ONLY,2004-11-19,51.62538210611521
10349,7,10349,7,WH_ONLY,2004-12-01,49.43928044348054
10358,11,10358,11,WH_ONLY,2004-12-10,49.79146637426149
10370,5,10370,5,WH_ONLY,2005-01-20,50.804755515141196
10383,11,10383,11,WH_ONLY,2005-02-22,50.554839364255166
10412,8,10412,8,WH_ONLY,2005-05-04,50.70111531189991
10425,7,10425,7,WH_ONLY,2005-05-31,51.97728354201959
10101,4,10101,4,WH_ONLY,2003-01-09,49.468459829981505
10110,4,10110,4,WH_ONLY,2003-03-18,50.767176652707604
10124,3,10124,3,WH_ONLY,2003-05-21,50.54317616429006
10149,8,10149,8,WH_ONLY,2003-09-12,50.05685574035373
10162,6,10162,6,WH_ONLY,2003-10-20,51.30737566718366
10173,10,10173,10,WH_ONLY,2003-11-05,50.13136198981325
10182,7,10182,7,WH_ONLY,2003-11-12,50.62674396691664
10193,11,10193,11,WH_ONLY,2003-11-21,49.95106999902599
10204,1,10204,1,WH_ONLY,2003-12-02,50.569512200444365
10214,4,10214,4,WH_ONLY,2004-01-27,50.53693500977894
10227,7,10227,7,WH_ONLY,2004-03-03,51.68597765097784
10243,2,10243,2,WH_ONLY,2004-04-26,49.36027175891069
10280,13,10280,13,WH_ONLY,2004-08-17,50.506894707062294
10288,2,10288,2,WH_ONLY,2004-09-03,50.49566442189413
10304,17,10304,17,WH_ONLY,2004-10-11,51.69251385257024
10312,14,10312,14,WH_ONLY,2004-10-21,51.004221266407264
10322,6,10322,6,WH_ONLY,2004-11-06,56.06919580537356
10332,8,10332,8,WH_ONLY,2004-11-17,52.019211679809715
10344,3,10344,3,WH_ONLY,2004-11-25,51.75986750903303
10356,3,10356,3,WH_ONLY,2004-12-09,50.269806344952706
10367,5,10367,5,WH_ONLY,2005-01-13,51.32525980360944
10380,10,10380,10,WH_ONLY,2005-02-16,51.9056674337821
10390,16,10390,16,WH_ONLY,2005-03-04,51.960097182051726
10409,2,10409,2,WH_ONLY,2005-04-25,52.39841121673331
10420,2,10420,2,WH_ONLY,2005-05-30,50.52260801264008
10103,2,10103,2,WH_ONLY,2003-01-30,49.73753162280158
10114,6,10114,6,WH_ONLY,2003-04-01,50.47987077182422
10126,2,10126,2,WH_ONLY,2003-05-30,51.79266467757438
10140,2,10140,2,WH_ONLY,2003-07-24,50.87312845574333
10151,9,10151,9,WH_ONLY,2003-09-23,50.762062253022435
10165,18,10165,18,WH_ONLY,2003-10-22,52.192294337587334
10175,7,10175,7,WH_ONLY,2003-11-06,50.66626074280666
10184,12,10184,12,WH_ONLY,2003-11-14,51.59297515794956
10194,2,10194,2,WH_ONLY,2003-11-25,50.349635538757155
10207,13,10207,13,WH_ONLY,2003-12-09,50.06996958179627
10217,2,10217,2,WH_ONLY,2004-02-05,50.88903262674814
10229,7,10229,7,WH_ONLY,2004-03-11,51.23757100456055
10246,11,10246,11,WH_ONLY,2004-05-05,49.73884949622242
10259,10,10259,10,WH_ONLY,2004-06-15,50.15053166814833
10271,11,10271,11,WH_ONLY,2004-07-20,52.50513233272943
10281,7,10281,7,WH_ONLY,2004-08-19,49.68461561239419
10291,2,10291,2,WH_ONLY,2004-09-08,51.31129716834909
10305,11,10305,11,WH_ONLY,2004-10-13,50.73161617926651
10313,5,10313,5,WH_ONLY,2004-10-22,51.11085993338319
10322,11,10322,11,WH_ONLY,2004-11-04,50.936715793358566
10334,1,10334,1,WH_ONLY,2004-11-19,49.89067229980688
10347,8,10347,8,WH_ONLY,2004-11-30,51.23950474654097
10357,7,10357,7,WH_ONLY,2004-12-10,50.13644940865787
10370,7,10370,7,WH_ONLY,2005-01-20,51.05068939546362
10381,7,10381,7,WH_ONLY,2005-02-17,49.94279772288472
10391,5,10391,5,WH_ONLY,2005-03-11,51.20793544780293
10412,11,10412,11,WH_ONLY,2005-05-04,49.98595554108983
10425,10,10425,10,WH_ONLY,2005-05-31,50.31737250779208
10106,2,10106,2,WH_ONLY,2003-02-19,49.987112496208454
10120,8,10120,8,WH_ONLY,2003-04-29,49.63910969962504
10133,3,10133,3,WH_ONLY,2003-06-27,51.621976463407115
10145,14,10145,14,WH_ONLY,2003-08-26,49.89835625706291
10168,9,10168,9,WH_ONLY,2003-10-28,52.47101166457609
10210,7,10210,7,WH_ONLY,2004-01-14,52.2510979673419
10223,9,10223,9,WH_ONLY,2004-02-20,50.90828468331895
10235,3,10235,3,WH_ONLY,2004-04-02,49.688424443250845
10250,4,10250,4,WH_ONLY,2004-05-11,50.89645199586176
10263,10,10263,10,WH_ONLY,2004-06-30,51.40870403148216
10275,9,10275,9,WH_ONLY,2004-07-23,50.46930851842532
10284,1,10284,1,WH_ONLY,2004-08-23,49.56228412756913
10297,4,10297,4,WH_ONLY,2004-09-16,51.05459220672523
10308,7,10308,7,WH_ONLY,2004-10-15,51.47717045144623
10318,9,10318,9,WH_ONLY,2004-11-02,52.042122206284354
10327,8,10327,8,WH_ONLY,2004-11-10,50.29249325103181
10339,2,10339,2,WH_ONLY,2004-11-23,51.35344553877159
10353,1,10353,1,WH_ONLY,2004-12-06,50.14868920630468
10374,2,10374,2,WH_ONLY,2005-02-02,50.40660200795901
10386,18,10386,18,WH_ONLY,2005-03-01,52.089804184870836
10398,15,10398,15,WH_ONLY,2005-03-31,49.77249355259328
10401,3,10401,3,WH_ONLY,2005-04-04,50.15133575437141
10416,4,10416,4,WH_ONLY,2005-05-10,49.40489875731285
10107,6,10107,6,WH_ONLY,2003-02-25,51.81715209588762
10120,4,10120,4,WH_ONLY,2003-04-29,51.879979466347464
10134,6,10134,6,WH_ONLY,2003-07-01,51.62182565764955
10145,10,10145,10,WH_ONLY,2003-08-27,51.97197650075232
10159,18,10159,18,WH_ONLY,2003-10-10,49.70540762967792
10168,5,10168,5,WH_ONLY,2003-10-28,50.371805433123484
10180,13,10180,13,WH_ONLY,2003-11-11,50.87641614222602
10188,5,10188,5,WH_ONLY,2003-11-19,49.93802191170369
10201,6,10201,6,WH_ONLY,2003-12-01,50.46148082719981
10210,3,10210,3,WH_ONLY,2004-01-12,52.46710537653926
10223,5,10223,5,WH_ONLY,2004-02-20,49.81811324078549
10236,2,10236,2,WH_ONLY,2004-04-05,50.180252666309165
10251,6,10251,6,WH_ONLY,2004-05-19,50.00123280567266
10263,6,10263,6,WH_ONLY,2004-06-29,49.91681463649376
10275,5,10275,5,WH_ONLY,2004-07-23,51.68471461866905
10285,10,10285,10,WH_ONLY,2004-08-27,50.54968870110034
10298,2,10298,2,WH_ONLY,2004-09-28,50.99148851843077
10308,3,10308,3,WH_ONLY,2004-10-15,51.21787771265085
10318,5,10318,5,WH_ONLY,2004-11-02,49.61544484234143
10329,12,10329,12,WH_ONLY,2004-11-15,50.656442282707694
10339,1,10339,1,WH_ONLY,2004-11-23,50.608059000640004
10362,3,10362,3,WH_ONLY,2005-01-05,51.51461138892914
10374,4,10374,4,WH_ONLY,2005-02-02,52.1399261719621
10389,5,10389,5,WH_ONLY,2005-03-03,51.4554806576697
10402,2,10402,2,WH_ONLY,2005-04-08,50.71642471409523
10417,6,10417,6,WH_ONLY,2005-05-13,51.712253591552546
10101,1,10101,1,WH_ONLY,2003-01-10,49.58403130982077
10110,1,10110,1,WH_ONLY,2003-03-19,49.346035475721266
10125,2,10125,2,WH_ONLY,2003-05-21,49.630354135541886
10139,8,10139,8,WH_ONLY,2003-07-18,50.05820138235068
10149,5,10149,5,WH_ONLY,2003-09-12,50.811343644780116
10162,3,10162,3,WH_ONLY,2003-10-20,51.05344555132482
10173,7,10173,7,WH_ONLY,2003-11-05,52.4301110296263
10182,4,10182,4,WH_ONLY,2003-11-13,50.69502721387602
10193,8,10193,8,WH_ONLY,2003-11-21,50.8602001851602
10205,3,10205,3,WH_ONLY,2003-12-03,49.577757078324105
10214,1,10214,1,WH_ONLY,2004-01-26,49.05237805535981
10227,4,10227,4,WH_ONLY,2004-03-03,51.09037509205796
10244,8,10244,8,WH_ONLY,2004-04-29,50.35090413962172
