ORDERNUMBER,ORDERLINENUMBER,order_id,order_line,warehouse,delivery_date,shipping_cost
10287,4,10287,4,WH_C,2004-08-30,32.956733319887846
10301,8,10301,8,WH_C,2003-10-07,34.02375565020661
10310,2,10310,2,WH_C,2004-10-16,39.662693531994115
10321,10,10321,10,WH_C,2004-11-04,32.698475333135505
10331,6,10331,6,WH_C,2004-11-18,31.841382127096495
10342,2,10342,2,WH_C,2004-11-24,34.75390722260015
10356,8,10356,8,WH_C,2004-12-09,32.7818069533223
10365,1,10365,1,WH_C,2005-01-07,34.05604691720657
10377,2,10377,2,WH_C,2005-02-09,34.51569377642501
10390,14,10390,14,WH_C,2005-03-05,37.62994596464178
10406,3,10406,3,WH_C,2005-04-15,33.57567279988355
10419,5,10419,5,WH_C,2005-05-17,32.06852070857231
10102,2,10102,2,WH_C,2003-01-10,32.73474535491245
10111,6,10111,6,WH_C,2003-03-25,34.730255622921604
10125,1,10125,1,WH_C,2003-05-22,33.11510813998884
10139,7,10139,7,WH_C,2003-07-16,34.60310735448245
10149,4,10149,4,WH_C,2003-09-12,33.51307703534884
10162,2,10162,2,WH_C,2003-10-20,32.72524277074393
10173,6,10173,6,WH_C,2003-11-05,32.38128161353936
10182,3,10182,3,WH_C,2003-11-12,32.95391171728568
10193,7,10193,7,WH_C,2003-11-21,32.87960992784761
10205,2,10205,2,WH_C,2003-12-03,32.006371927703164
10215,10,10215,10,WH_C,2004-01-30,32.73750887545626
10227,3,10227,3,WH_C,2004-03-03,33.781210816143194
10244,7,10244,7,WH_C,2004-04-29,34.232620553969085
10256,2,10256,2,WH_C,2004-06-08,33.58593558283469
10280,9,10280,9,WH_C,2004-08-17,33.757056696355264
10289,2,10289,2,WH_C,2004-09-03,31.939326282137458
10304,13,10304,13,WH_C,2004-10-11,32.42330718197482
10312,10,10312,10,WH_C,2004-10-21,34.05678782903111
10322,14,10322,14,WH_C,2004-11-04,33.64246350503826
10332,15,10332,15,WH_C,2004-11-17,31.922548195528506
10346,3,10346,3,WH_C,2004-11-29,34.39641510262011
10356,9,10356,9,WH_C,2004-12-09,34.1029297914406
10369,8,10369,8,WH_C,2005-01-20,33.97968396061691
10380,13,10380,13,WH_C,2005-02-16,31.811319224462622
10391,2,10391,2,WH_C,2005-03-09,33.90854235020646
10422,2,10422,2,WH_C,2005-06-01,33.46553361479286
10102,1,10102,1,WH_C,2003-01-10,34.165554236596435
10111,5,10111,5,WH_C,2003-03-27,34.28664990460633
10126,17,10126,17,WH_C,2003-05-28,34.06563413393488
10139,6,10139,6,WH_C,2003-07-18,33.27712540184074
10149,3,10149,3,WH_C,2003-09-12,32.67062833809409
10162,1,10162,1,WH_C,2003-10-20,33.63858257551513
10173,5,10173,5,WH_C,2003-11-05,33.515788413472904
10182,2,10182,2,WH_C,2003-11-13,33.842478051267676
10193,6,10193,6,WH_C,2003-11-21,32.21400376586188
10205,1,10205,1,WH_C,2003-12-03,32.36050405961933
10215,9,10215,9,WH_C,2004-01-29,34.58777880316132
10227,2,10227,2,WH_C,2004-03-02,33.8694091141346
10244,6,10244,6,WH_C,2004-04-30,34.36207891320015
10256,1,10256,1,WH_C,2004-06-08,34.63882920595542
10280,8,10280,8,WH_C,2004-08-17,34.19586427105784
10289,1,10289,1,WH_C,2004-09-03,33.92840896859873
10304,12,10304,12,WH_C,2004-10-11,34.32473186362299
10312,9,10312,9,WH_C,2004-10-21,33.34544598004361
10322,5,10322,5,WH_C,2004-11-04,34.1259903451319
10332,16,10332,16,WH_C,2004-11-17,32.260049506202094
10347,7,10347,7,WH_C,2004-11-29,33.391039821895724
10356,6,10356,6,WH_C,2004-12-09,33.76101814664393
10369,7,10369,7,WH_C,2005-01-20,32.46181250411557
10381,9,10381,9,WH_C,2005-02-17,32.25762436736427
10391,3,10391,3,WH_C,2005-03-09,32.8320760547371
10422,1,10422,1,WH_C,2005-06-01,32.66946280771511
10110,16,10110,16,WH_C,2003-03-19,32.74680843367091
10123,2,10123,2,WH_C,2003-05-20,33.65059140140738
10137,2,10137,2,WH_C,2003-07-10,34.36134045605389
10148,9,10148,9,WH_C,2003-09-11,33.180170000348824
10161,8,10161,8,WH_C,2003-10-17,32.171251274417365
10172,6,10172,6,WH_C,2003-11-07,31.83898345335892
10181,2,10181,2,WH_C,2003-11-12,33.895431588191634
10192,7,10192,7,WH_C,2003-11-20,32.82796034751543
10204,13,10204,13,WH_C,2003-12-02,34.08212862113936
10212,6,10212,6,WH_C,2004-01-16,33.62260069487323
10226,4,10226,4,WH_C,2004-02-27,34.48747520565773
10241,11,10241,11,WH_C,2004-04-13,32.72483965859708
10253,1,10253,1,WH_C,2004-06-01,34.32951581782112
10266,2,10266,2,WH_C,2004-07-06,32.4078998546304
10278,2,10278,2,WH_C,2004-08-06,34.58284839650908
10288,14,10288,14,WH_C,2004-09-02,34.039370754212385
10301,4,10301,4,WH_C,2003-10-07,32.70753919384706
10311,9,10311,9,WH_C,2004-10-18,32.57917459214251
10321,6,10321,6,WH_C,2004-11-04,32.5791556608261
10331,14,10331,14,WH_C,2004-11-17,34.357055313444235
10343,4,10343,4,WH_C,2004-11-25,32.39197495975413
10367,1,10367,1,WH_C,2005-01-12,33.62307495364051
10378,5,10378,5,WH_C,2005-02-11,32.473007857640276
10407,11,10407,11,WH_C,2005-04-22,33.82135166279242
10419,1,10419,1,WH_C,2005-05-17,34.08722888173371
10106,12,10106,12,WH_C,2003-02-17,34.14174638431362
10119,3,10119,3,WH_C,2003-04-28,34.08386023059043
10131,4,10131,4,WH_C,2003-06-16,32.200298759226314
10143,7,10143,7,WH_C,2003-08-11,32.228299895338054
10155,5,10155,5,WH_C,2003-10-06,34.34237035911079
10167,1,10167,1,WH_C,2003-10-23,33.527422871626925
10178,4,10178,4,WH_C,2003-11-10,32.98287465928124
10186,1,10186,1,WH_C,2003-11-14,31.867617168209282
10198,4,10198,4,WH_C,2003-11-28,32.494194138520506
10210,17,10210,17,WH_C,2004-01-12,32.291248599564796
10222,4,10222,4,WH_C,2004-02-19,34.86704843475178
10250,14,10250,14,WH_C,2004-05-12,33.18677879432465
10262,9,10262,9,WH_C,2004-06-25,33.668908234464965
10274,1,10274,1,WH_C,2004-07-21,31.913589631738336
10284,11,10284,11,WH_C,2004-08-23,33.950353086221895
10296,7,10296,7,WH_C,2004-09-16,32.88858399740397
10307,1,10307,1,WH_C,2004-10-14,34.32000045744475
10316,9,10316,9,WH_C,2004-11-01,34.648839283422305
10327,6,10327,6,WH_C,2004-11-10,32.826118845178314
10338,1,10338,1,WH_C,2004-11-23,34.37127893444609
10351,1,10351,1,WH_C,2004-12-03,34.92139616768448
10373,4,10373,4,WH_C,2005-01-31,34.23343472751421
10386,7,10386,7,WH_C,2005-03-01,34.17347908550947
10398,11,10398,11,WH_C,2005-03-30,32.36376142401524
10400,1,10400,1,WH_C,2005-04-01,33.96737978342918
10416,14,10416,14,WH_C,2005-05-11,31.82449861596983
10100,3,10100,3,WH_C,2003-01-06,32.161628219711105
10110,7,10110,7,WH_C,2003-03-18,35.07196266012446
10124,6,10124,6,WH_C,2003-05-21,32.87886267001893
10149,11,10149,11,WH_C,2003-09-12,33.854573541833744
10162,9,10162,9,WH_C,2003-10-20,34.27396064831842
10173,13,10173,13,WH_C,2003-11-05,34.5799849023238
10182,10,10182,10,WH_C,2003-11-12,34.7398440225299
10193,14,10193,14,WH_C,2003-11-21,32.86558608463761
10204,4,10204,4,WH_C,2003-12-03,32.504023016722044
10214,7,10214,7,WH_C,2004-01-26,33.50798131038319
10227,10,10227,10,WH_C,2004-03-02,32.68887862491471
10241,2,10241,2,WH_C,2004-04-13,32.34132326481826
10280,16,10280,16,WH_C,2004-08-17,33.34609085338567
10288,5,10288,5,WH_C,2004-09-01,34.09701521566369
10302,1,10302,1,WH_C,2003-10-06,33.89135418460649
10312,17,10312,17,WH_C,2004-10-21,32.95224391543022
10331,7,10331,7,WH_C,2004-11-17,33.59208700617607
10344,1,10344,1,WH_C,2004-11-27,37.5847011626889
10367,3,10367,3,WH_C,2005-01-12,31.78508989556687
10379,2,10379,2,WH_C,2005-02-10,34.484558134558995
10407,2,10407,2,WH_C,2005-04-22,34.04698316223006
10420,5,10420,5,WH_C,2005-05-30,34.65549349795572
10108,2,10108,2,WH_C,2003-03-03,32.36585762269035
10122,6,10122,6,WH_C,2003-05-08,34.572406000647604
10135,3,10135,3,WH_C,2003-07-02,34.05394349419652
10147,3,10147,3,WH_C,2003-09-05,34.007912697869656
10160,4,10160,4,WH_C,2003-10-13,34.14280361946727
10170,2,10170,2,WH_C,2003-11-04,34.4726025827364
10181,10,10181,10,WH_C,2003-11-13,33.921452095054946
10192,15,10192,15,WH_C,2003-11-20,33.72444094693286
10203,4,10203,4,WH_C,2003-12-04,34.81204896438217
10212,14,10212,14,WH_C,2004-01-16,33.98666401906105
10225,5,10225,5,WH_C,2004-02-23,33.72647530591258
10239,4,10239,4,WH_C,2004-04-12,33.78534191636379
10253,9,10253,9,WH_C,2004-06-01,32.929142535457174
10266,10,10266,10,WH_C,2004-07-06,33.043273535387584
10278,10,10278,10,WH_C,2004-08-06,33.426873859254044
10287,8,10287,8,WH_C,2004-08-30,34.40642732832961
10300,1,10300,1,WH_C,2003-10-06,35.11370101002548
10310,6,10310,6,WH_C,2004-10-16,38.116070054306135
10321,14,10321,14,WH_C,2004-11-04,33.24465403922272
10329,9,10329,9,WH_C,2004-11-15,32.3266256569687
10342,1,10342,1,WH_C,2004-11-24,35.148380437235474
10363,7,10363,7,WH_C,2005-01-06,35.075947582653875
10377,4,10377,4,WH_C,2005-02-09,33.92077960624458
10389,3,10389,3,WH_C,2005-03-03,34.274055626649755
10405,4,10405,4,WH_C,2005-04-14,33.90705158348405
10419,9,10419,9,WH_C,2005-05-17,33.75576198566006
10109,3,10109,3,WH_C,2003-03-12,32.065924499705986
10122,1,10122,1,WH_C,2003-05-08,33.05374002003181
10136,1,10136,1,WH_C,2003-07-04,34.40664506077552
10148,12,10148,12,WH_C,2003-09-11,34.132183053000006
10161,11,10161,11,WH_C,2003-10-17,32.82799014625425
10171,1,10171,1,WH_C,2003-11-05,34.45362901581338
10181,5,10181,5,WH_C,2003-11-12,32.35919281723105
10192,10,10192,10,WH_C,2003-11-20,33.331284158784925
10204,16,10204,16,WH_C,2003-12-03,34.35470591836503
10212,9,10212,9,WH_C,2004-01-16,33.9880695201488
10226,7,10226,7,WH_C,2004-02-27,33.771750090599326
10240,2,10240,2,WH_C,2004-04-13,32.96188513646128
10253,4,10253,4,WH_C,2004-06-01,32.57934294668139
10266,5,10266,5,WH_C,2004-07-06,33.87377795538565
10278,5,10278,5,WH_C,2004-08-06,34.21141947179359
10287,3,10287,3,WH_C,2004-08-30,32.58520119806039
10301,7,10301,7,WH_C,2003-10-07,34.26224630792405
10310,1,10310,1,WH_C,2004-10-16,38.392131855756645
10321,9,10321,9,WH_C,2004-11-04,34.270120358613696
10331,8,10331,8,WH_C,2004-11-17,34.14233097212471
10342,3,10342,3,WH_C,2004-11-26,32.2998963959356
10356,2,10356,2,WH_C,2004-12-09,31.791842865172747
10366,3,10366,3,WH_C,2005-01-11,34.004269966209804
10377,6,10377,6,WH_C,2005-02-09,33.68396617196817
10390,15,10390,15,WH_C,2005-03-04,34.40799729062621
10406,2,10406,2,WH_C,2005-04-15,34.33195480678867
10419,4,10419,4,WH_C,2005-05-17,34.19004639778936
10104,8,10104,8,WH_C,2003-01-31,34.568068702050695
10115,4,10115,4,WH_C,2003-04-04,33.52477007695488
10127,10,10127,10,WH_C,2003-06-03,33.73558306825775
10141,4,10141,4,WH_C,2003-08-01,33.28447806832921
10151,2,10151,2,WH_C,2003-09-23,32.463952202461364
10165,11,10165,11,WH_C,2003-10-22,33.46399373677174
10176,10,10176,10,WH_C,2003-11-06,32.63652407693479
10184,5,10184,5,WH_C,2003-11-14,34.73908237845522
10195,5,10195,5,WH_C,2003-11-25,33.35871562024805
10207,6,10207,6,WH_C,2003-12-09,33.55117633157257
10219,1,10219,1,WH_C,2004-02-11,33.20215604932655
10230,8,10230,8,WH_C,2004-03-15,32.499342738640095
10246,4,10246,4,WH_C,2004-05-05,32.36716469646674
10259,3,10259,3,WH_C,2004-06-15,33.39242299332601
10271,4,10271,4,WH_C,2004-07-20,32.51045329320981
10282,13,10282,13,WH_C,2004-08-21,39.0046313338093
10292,7,10292,7,WH_C,2004-09-08,34.69451843273573
10305,4,10305,4,WH_C,2004-10-13,34.83109201949105
10314,13,10314,13,WH_C,2004-10-23,38.606187773326454
10324,8,10324,8,WH_A,2004-11-05,49.6150983116604
10336,6,10336,6,WH_C,2004-11-20,39.415638553047934
10349,8,10349,8,WH_C,2004-12-01,34.58227183536859
10358,10,10358,10,WH_C,2004-12-10,32.20025317539022
10371,7,10371,7,WH_C,2005-01-25,34.484186329633744
10382,5,10382,5,WH_C,2005-02-18,32.81971499731269
10412,4,10412,4,WH_C,2005-05-03,34.01971018879181
10425,3,10425,3,WH_C,2005-05-31,34.62890846759629
10100,2,10100,2,WH_C,2003-01-06,31.750821713636267
10110,6,10110,6,WH_C,2003-03-18,34.773176715192704
10124,5,10124,5,WH_C,2003-05-21,34.07087451735106
10149,10,10149,10,WH_C,2003-09-12,34.64613883032936
10162,8,10162,8,WH_C,2003-10-20,33.01598497471879
10173,12,10173,12,WH_C,2003-11-05,34.34457370449266
10182,9,10182,9,WH_C,2003-11-13,31.997520511276463
10193,13,10193,13,WH_C,2003-11-21,33.092924424823636
10204,3,10204,3,WH_C,2003-12-02,31.883517744589536
10214,6,10214,6,WH_C,2004-01-27,35.085712912282446
10227,9,10227,9,WH_C,2004-03-02,34.46406590008034
10241,1,10241,1,WH_C,2004-04-13,34.46891657658398
10280,15,10280,15,WH_C,2004-08-17,34.6519643259812
10288,4,10288,4,WH_C,2004-09-01,32.40394303137792
10303,2,10303,2,WH_C,2004-10-07,33.45267101854134
10312,16,10312,16,WH_C,2004-10-21,31.99345103628776
10332,9,10332,9,WH_C,2004-11-17,32.716547906479605
10344,2,10344,2,WH_C,2004-11-27,37.48672636655377
10367,4,10367,4,WH_C,2005-01-12,33.64290176124648
10379,1,10379,1,WH_C,2005-02-10,32.686536539147895
10407,1,10407,1,WH_C,2005-04-22,32.14416368818312
10420,4,10420,4,WH_C,2005-05-30,32.909465629085645
10104,12,10104,12,WH_C,2003-01-31,32.47425708033113
10114,3,10114,3,WH_C,2003-04-02,35.144693058793095
10127,14,10127,14,WH_C,2003-06-03,34.614842423834546
10141,8,10141,8,WH_C,2003-08-01,34.51150691268832
10151,6,10151,6,WH_C,2003-09-22,33.35227811610052
10165,15,10165,15,WH_C,2003-10-22,32.49703247835816
10175,4,10175,4,WH_C,2003-11-06,34.485100192297395
10184,9,10184,9,WH_C,2003-11-14,32.70669076060524
10195,9,10195,9,WH_C,2003-11-25,32.58282699804404
10207,10,10207,10,WH_C,2003-12-09,32.48524187961934
10229,4,10229,4,WH_C,2004-03-11,32.28355177023717
10246,8,10246,8,WH_C,2004-05-05,32.716702744153984
10259,7,10259,7,WH_C,2004-06-15,33.07430368351279
10271,8,10271,8,WH_C,2004-07-20,33.64238999903779
10281,4,10281,4,WH_C,2004-08-19,31.842541463069637
10292,11,10292,11,WH_C,2004-09-08,32.245049796934424
10305,8,10305,8,WH_C,2004-10-13,34.67733632527407
10313,2,10313,2,WH_C,2004-10-23,37.14257103945599
10324,10,10324,10,WH_C,2004-11-07,37.64702864647051
10334,6,10334,6,WH_C,2004-11-21,39.76776410589643
10349,7,10349,7,WH_C,2004-12-01,32.85087764002335
10358,11,10358,11,WH_C,2004-12-10,31.94522379015123
10370,5,10370,5,WH_C,2005-01-20,33.251257395170725
10383,11,10383,11,WH_C,2005-02-22,32.55616432879172
10412,8,10412,8,WH_C,2005-05-03,33.9381730364782
10425,7,10425,7,WH_C,2005-05-31,34.075596361619546
10101,4,10101,4,WH_C,2003-01-09,32.60902595162388
10110,4,10110,4,WH_C,2003-03-18,33.95736003860971
10124,3,10124,3,WH_C,2003-05-21,33.73638355173206
10149,8,10149,8,WH_C,2003-09-12,32.093177823205394
10162,6,10162,6,WH_C,2003-10-20,33.60524315425333
10173,10,10173,10,WH_C,2003-11-05,32.665038435428286
10182,7,10182,7,WH_C,2003-11-14,33.45496300237935
10193,11,10193,11,WH_C,2003-11-21,31.884256431804875
10204,1,10204,1,WH_C,2003-12-02,33.33694696265948
10214,4,10214,4,WH_C,2004-01-28,32.578280602750645
10227,7,10227,7,WH_C,2004-03-02,34.36700046078394
10243,2,10243,2,WH_C,2004-04-26,32.163578870147276
10280,13,10280,13,WH_C,2004-08-17,33.148245517040664
10288,2,10288,2,WH_C,2004-09-01,33.43080861451671
10304,17,10304,17,WH_C,2004-10-11,33.86159341691503
10312,14,10312,14,WH_C,2004-10-21,33.575185672243066
10322,6,10322,6,WH_C,2004-11-06,39.125730433914185
10332,8,10332,8,WH_C,2004-11-17,33.959016965973234
10344,3,10344,3,WH_C,2004-11-27,39.53676150101616
10356,3,10356,3,WH_C,2004-12-09,32.767685274251335
10367,5,10367,5,WH_C,2005-01-12,33.240791202752646
10380,10,10380,10,WH_C,2005-02-16,34.27584289040543
10390,16,10390,16,WH_C,2005-03-04,35.21527186442999
10409,2,10409,2,WH_C,2005-04-25,34.286130769605805
10420,2,10420,2,WH_C,2005-05-30,32.876330202126596
10103,2,10103,2,WH_C,2003-01-29,32.61730463776543
10114,6,10114,6,WH_C,2003-04-01,33.72239223343969
10126,2,10126,2,WH_C,2003-05-28,33.890095770787624
10140,2,10140,2,WH_C,2003-07-24,33.242489670583325
10151,9,10151,9,WH_C,2003-09-22,33.279129178044016
10165,18,10165,18,WH_C,2003-10-22,34.14395512156102
10175,7,10175,7,WH_C,2003-11-06,32.754823175019595
10184,12,10184,12,WH_A,2003-11-14,51.59297515794956
10194,2,10194,2,WH_C,2003-11-27,33.26702844957988
10207,13,10207,13,WH_C,2003-12-09,33.10995793165578
10217,2,10217,2,WH_C,2004-02-04,33.05321946803915
10229,7,10229,7,WH_C,2004-03-11,34.666441983715714
10246,11,10246,11,WH_C,2004-05-05,32.1880422070118
10259,10,10259,10,WH_C,2004-06-16,32.27389162332032
10271,11,10271,11,WH_C,2004-07-20,34.4882204297291
10281,7,10281,7,WH_C,2004-08-19,32.551306135547904
10291,2,10291,2,WH_C,2004-09-08,33.35839361304099
10305,11,10305,11,WH_A,2004-10-13,50.73161617926651
10313,5,10313,5,WH_C,2004-10-22,33.11499003989564
10322,11,10322,11,WH_C,2004-11-04,34.19246483221236
10334,1,10334,1,WH_C,2004-11-20,37.65270437011421
10347,8,10347,8,WH_C,2004-11-29,33.32320241987637
10357,7,10357,7,WH_C,2004-12-11,38.36537004549807
10370,7,10370,7,WH_C,2005-01-20,34.1129781680113
10381,7,10381,7,WH_C,2005-02-17,32.130348172779165
10391,5,10391,5,WH_C,2005-03-11,33.41508905863094
10412,11,10412,11,WH_C,2005-05-03,32.31219541869012
10425,10,10425,10,WH_C,2005-05-31,32.55708122952956
10106,2,10106,2,WH_C,2003-02-17,32.48550246930127
10120,8,10120,8,WH_C,2003-04-29,32.678952786253134
10133,3,10133,3,WH_C,2003-06-27,34.46695942401607
10145,14,10145,14,WH_C,2003-08-25,33.07021160750318
10168,9,10168,9,WH_C,2003-10-29,34.406393862517774
10210,7,10210,7,WH_C,2004-01-12,34.69037726461977
10223,9,10223,9,WH_C,2004-02-20,33.65900707267525
10235,3,10235,3,WH_C,2004-04-02,32.332001978140546
10250,4,10250,4,WH_C,2004-05-11,32.74061871423352
10263,10,10263,10,WH_C,2004-06-29,34.6065301710191
10275,9,10275,9,WH_C,2004-07-23,32.89377157020687
10284,1,10284,1,WH_C,2004-08-23,32.12585010949461
10297,4,10297,4,WH_C,2004-09-16,33.43979557754854
10308,7,10308,7,WH_A,2004-10-15,51.47717045144623
10318,9,10318,9,WH_C,2004-11-02,34.02372102922212
10327,8,10327,8,WH_C,2004-11-10,32.14638862084939
10339,2,10339,2,WH_C,2004-11-23,33.81851951303874
10353,1,10353,1,WH_C,2004-12-06,32.3819167203458
10374,2,10374,2,WH_C,2005-02-02,32.277993132760656
10386,18,10386,18,WH_C,2005-03-01,34.32789376189349
10398,15,10398,15,WH_C,2005-03-30,33.003813639701924
10401,3,10401,3,WH_C,2005-04-04,32.59132726180255
10416,4,10416,4,WH_C,2005-05-10,31.78681158984571
10107,6,10107,6,WH_C,2003-02-25,34.5238400861585
10120,4,10120,4,WH_C,2003-04-29,34.06920606710003
10134,6,10134,6,WH_C,2003-07-01,33.501358509552645
10145,10,10145,10,WH_C,2003-08-25,33.87197458632434
10159,18,10159,18,WH_C,2003-10-10,32.369425287250706
10168,5,10168,5,WH_C,2003-10-28,33.66714505355327
10180,13,10180,13,WH_C,2003-11-11,32.663338714607676
10188,5,10188,5,WH_C,2003-11-18,31.932659149858434
10201,6,10201,6,WH_C,2003-12-01,33.73264786647664
10210,3,10210,3,WH_C,2004-01-12,34.38412596124424
10223,5,10223,5,WH_C,2004-02-20,31.76032260904029
10236,2,10236,2,WH_C,2004-04-05,32.72153680227006
10251,6,10251,6,WH_C,2004-05-18,32.41418195005707
10263,6,10263,6,WH_C,2004-06-28,32.67554032128703
10275,5,10275,5,WH_C,2004-07-23,35.06201117622196
10285,10,10285,10,WH_C,2004-08-27,33.42179405876105
10298,2,10298,2,WH_C,2004-09-29,33.06239357649652
10308,3,10308,3,WH_A,2004-10-15,51.21787771265085
10318,5,10318,5,WH_C,2004-11-02,32.499015355105925
10329,12,10329,12,WH_C,2004-11-15,33.413107650264536
10339,1,10339,1,WH_C,2004-11-23,33.11781728877284
10362,3,10362,3,WH_C,2005-01-05,33.41372753248872
10374,4,10374,4,WH_C,2005-02-02,34.980311491287566
10389,5,10389,5,WH_C,2005-03-03,34.29937811227275
10402,2,10402,2,WH_C,2005-04-07,32.888813752977406
10417,6,10417,6,WH_C,2005-05-13,34.37065577779096
10101,1,10101,1,WH_C,2003-01-10,32.67756021428189
10110,1,10110,1,WH_C,2003-03-18,32.00787485798344
10125,2,10125,2,WH_C,2003-05-21,32.8878378122074
10139,8,10139,8,WH_C,2003-07-16,33.23718273790928
10149,5,10149,5,WH_C,2003-09-12,33.3896647826018
10162,3,10162,3,WH_C,2003-10-20,33.771433654271036
10173,7,10173,7,WH_C,2003-11-05,34.355241375487736
10182,4,10182,4,WH_C,2003-11-13,33.51629179786926
10193,8,10193,8,WH_C,2003-11-22,38.296531607184136
10205,3,10205,3,WH_C,2003-12-03,31.915958908228088
10214,1,10214,1,WH_C,2004-01-28,32.58543343070171
10227,4,10227,4,WH_C,2004-03-02,33.38889979621949
10244,8,10244,8,WH_C,2004-04-29,33.52126040249243
10255,1,10255,1,WH_C,2004-06-04,34.130840208226246
10280,10,10280,10,WH_C,2004-08-17,32.74926512759656
10289,3,10289,3,WH_C,2004-09-03,32.02940371534268
10304,14,10304,14,WH_C,2004-10-11,33.679197077270466
10312,11,10312,11,WH_C,2004-10-21,32.32030808476607
10322,2,10322,2,WH_C,2004-11-04,32.01817850178024
10332,1,10332,1,WH_C,2004-11-19,33.95101939462437
10347,6,10347,6,WH_C,2004-11-30,32.724141277322786
10356,1,10356,1,WH_C,2004-12-09,33.51155641920151
10367,7,10367,7,WH_C,2005-01-12,33.019776082082394
10380,8,10380,8,WH_C,2005-02-16,32.15090274019066
10390,7,10390,7,WH_C,2005-03-04,33.31518553925946
10421,1,10421,1,WH_C,2005-05-30,34.57051217932893
10109,1,10109,1,WH_C,2003-03-10,33.58471115274667
10123,3,10123,3,WH_C,2003-05-20,34.125402869527576
10137,3,10137,3,WH_C,2003-07-11,32.19051056464568
10148,10,10148,10,WH_C,2003-09-11,34.6508972512362
10161,9,10161,9,WH_C,2003-10-17,32.38862766130636
10172,7,10172,7,WH_C,2003-11-07,33.92421825609148
10181,3,10181,3,WH_C,2003-11-12,33.532007428114255
10192,8,10192,8,WH_C,2003-11-20,34.68224234048848
10204,14,10204,14,WH_C,2003-12-02,33.11486810307777
10212,7,10212,7,WH_C,2004-01-16,32.01832591594658
10226,5,10226,5,WH_C,2004-02-26,32.327109875454255
10241,12,10241,12,WH_C,2004-04-13,34.655941972197496
10253,2,10253,2,WH_C,2004-06-01,33.21474871876694
10266,3,10266,3,WH_C,2004-07-06,33.94216806735271
10278,3,10278,3,WH_C,2004-08-06,32.69129643846402
10287,1,10287,1,WH_C,2004-08-31,33.13267836470565
10301,5,10301,5,WH_C,2003-10-07,31.847779256979166
10311,10,10311,10,WH_C,2004-10-18,34.80727633750017
10321,7,10321,7,WH_A,2004-11-05,50.95075616973982
10331,10,10331,10,WH_C,2004-11-17,35.0001890947009
10343,3,10343,3,WH_C,2004-11-25,32.50505805375225
10366,2,10366,2,WH_C,2005-01-11,33.57170249093623
10379,5,10379,5,WH_C,2005-02-10,34.43140714581557
10407,12,10407,12,WH_C,2005-04-22,33.111474701913124
10419,2,10419,2,WH_C,2005-05-17,34.65908827168256
10103,12,10103,12,WH_C,2003-01-29,34.565956152664796
10112,2,10112,2,WH_C,2003-03-26,35.04283848785427
10126,12,10126,12,WH_C,2003-05-28,34.4996727062901
10139,1,10139,1,WH_C,2003-07-16,32.49864672374673
10150,9,10150,9,WH_C,2003-09-19,33.06227199901332
10163,2,10163,2,WH_C,2003-10-20,34.62565843174113
10174,5,10174,5,WH_C,2003-11-06,32.189987136045374
10183,9,10183,9,WH_A,2003-11-14,51.13370815978218
10193,1,10193,1,WH_C,2003-11-21,34.227524656187086
10206,7,10206,7,WH_C,2003-12-05,33.568712934480615
10215,4,10215,4,WH_C,2004-01-29,34.61072874076999
10228,3,10228,3,WH_C,2004-03-10,32.58897465774625
10244,1,10244,1,WH_C,2004-04-30,32.978440291661286
10257,1,10257,1,WH_C,2004-06-14,31.977275043138526
10270,10,10270,10,WH_C,2004-07-19,33.50025019199647
10280,3,10280,3,WH_C,2004-08-17,32.85908625390091
10291,12,10291,12,WH_C,2004-09-08,32.66045487072117
10304,7,10304,7,WH_C,2004-10-11,34.90613851180619
10312,4,10312,4,WH_C,2004-10-21,35.09892496882169
10322,12,10322,12,WH_C,2004-11-06,37.743109820261644
10333,5,10333,5,WH_C,2004-11-18,33.54290748486309
10347,9,10347,9,WH_C,2004-11-29,34.9553458712795
10357,6,10357,6,WH_C,2004-12-11,36.9868154952373
10369,1,10369,1,WH_C,2005-01-20,32.22172066646665
10381,8,10381,8,WH_C,2005-02-17,32.12047207094135
10391,6,10391,6,WH_C,2005-03-11,33.44218574027121
10423,1,10423,1,WH_C,2005-06-01,32.47784557775124
10103,14,10103,14,WH_C,2003-01-29,34.97981922196382
10111,2,10111,2,WH_C,2003-03-25,33.31183736606745
10126,14,10126,14,WH_C,2003-05-28,33.29014429395576
10139,3,10139,3,WH_C,2003-07-18,32.846542537318086
10150,11,10150,11,WH_C,2003-09-19,33.17530212743357
10163,4,10163,4,WH_C,2003-10-20,33.91908522451534
10173,2,10173,2,WH_C,2003-11-05,34.061737642085106
10183,11,10183,11,WH_C,2003-11-15,39.166558462249625
10193,3,10193,3,WH_C,2003-11-21,33.79059672928244
10206,9,10206,9,WH_C,2003-12-05,34.32878527332619
10215,6,10215,6,WH_C,2004-01-30,34.13029180281207
10228,5,10228,5,WH_C,2004-03-10,34.504450332447604
10244,3,10244,3,WH_C,2004-04-29,31.807381721873128
10257,3,10257,3,WH_C,2004-06-14,31.904874074865777
10269,1,10269,1,WH_C,2004-07-16,32.26866818369396
10280,5,10280,5,WH_C,2004-08-17,33.65385819250258
10291,14,10291,14,WH_C,2004-09-09,33.161467368247095
10304,9,10304,9,WH_C,2004-10-11,33.63584813476879
10312,6,10312,6,WH_C,2004-10-21,34.72338775341805
10322,13,10322,13,WH_C,2004-11-06,39.49931695796327
